title_key,media_type,title,release_date,vote_average,vote_count,popularity
movie:384018,movie,Fast & Furious Presents: Hobbs & Shaw,2019-07-31,6.823,7888,18.3511
movie:11778,movie,The Deer Hunter,1978-12-08,7.968,4353,10.9133
movie:315837,movie,Ghost in the Shell,2017-03-29,6.111,8700,17.8682
movie:9697,movie,Lady in the Water,2006-07-19,5.56,1535,4.474
movie:330457,movie,Frozen II,2019-11-20,7.228,10433,31.4825
movie:564,movie,The Mummy,1999-04-16,6.991,10323,22.9795
movie:616,movie,The Last Samurai,2003-12-05,7.612,7720,14.9987
movie:111,movie,Scarface,1983-12-09,8.152,13335,25.0394
movie:8967,movie,The Tree of Life,2011-05-17,6.724,3396,8.222
tv:63639,tv,The Expanse,2015-12-14,8.071,2903,41.87
movie:326,movie,Snakes on a Plane,2006-08-17,5.48,2046,7.0707
movie:42684,movie,Skyline,2010-11-11,5.066,1838,5.2627
movie:9480,movie,Daredevil,2003-02-14,5.299,5565,11.2347
movie:322,movie,Mystic River,2003-10-08,7.742,7629,11.7891
tv:83485,tv,Smoke,2018-10-26,7.8,4,2.7175
movie:1574,movie,Chicago,2002-12-10,7.129,2965,6.1862
movie:619264,movie,The Platform,2019-11-08,6.965,7970,10.6854
movie:2668,movie,Sleepy Hollow,1999-11-19,7.194,7520,14.3624
movie:393,movie,Kill Bill: Vol. 2,2004-04-16,7.875,15361,15.378
movie:8922,movie,Jeepers Creepers,2001-07-01,6.485,3390,10.4536
movie:75612,movie,Oblivion,2013-04-10,6.691,11759,15.2201
movie:534,movie,Terminator Salvation,2009-05-20,6.101,7198,15.4663
movie:9738,movie,Fantastic Four,2005-06-29,5.81,10171,15.9216
movie:535581,movie,The Dead Don't Die,2019-05-15,5.439,2914,7.9436
movie:340102,movie,The New Mutants,2020-04-02,6.054,3799,13.0214
tv:82601,tv,SideHero,2018-09-24,7.0,1,1.4903
movie:1832,movie,Dogma,1999-10-04,6.941,2938,8.4078
movie:23629,movie,Sucker Punch,2011-03-24,6.204,5196,9.5028
movie:479455,movie,Men in Black: International,2019-06-12,5.889,5473,13.1335
movie:8681,movie,Taken,2008-02-18,7.409,12312,18.0629
movie:8587,movie,The Lion King,1994-06-15,8.251,20046,32.2808
tv:82816,tv,Lovecraft Country,2020-08-16,7.141,799,9.3373
movie:1495,movie,Kingdom of Heaven,2005-05-03,7.082,5171,21.8629
movie:522162,movie,Midway,2019-11-06,7.099,2789,11.4503
movie:358364,movie,Split,2016-04-07,5.907,54,1.7981
movie:10229,movie,A Walk to Remember,2002-01-25,7.75,4316,7.4361
movie:68718,movie,Django Unchained,2012-12-25,8.193,28484,25.9026
movie:500840,movie,I'm Thinking of Ending Things,2020-08-28,6.5,2266,5.2553
movie:68735,movie,Warcraft,2016-05-25,6.409,7412,11.7114
movie:401981,movie,Red Sparrow,2018-02-28,6.532,6440,11.5649
movie:9428,movie,The Royal Tenenbaums,2001-10-05,7.453,5162,8.7166
movie:23827,movie,Paranormal Activity,2007-09-14,6.058,5549,9.7286
movie:483906,movie,Polar,2019-01-25,6.398,2561,9.2696
tv:85723,tv,Raised by Wolves,2020-09-03,7.502,1834,14.2667
tv:63333,tv,The Last Kingdom,2015-10-10,8.258,2027,43.8894
movie:443791,movie,Underwater,2020-01-08,6.295,3587,12.7304
movie:91314,movie,Transformers: Age of Extinction,2014-06-25,5.97,8914,16.0601
movie:400106,movie,Bright,2017-12-22,6.163,6061,8.4322
movie:398818,movie,Call Me by Your Name,2017-10-01,8.1,12917,24.7628
tv:69061,tv,The OA,2016-12-16,7.534,1438,16.3971
movie:2662,movie,House of 1000 Corpses,2003-04-11,6.193,1816,8.2563
movie:4232,movie,Scream,1996-12-20,7.432,8177,17.6085
movie:2067,movie,Mission to Mars,2000-03-10,6.037,1637,5.9459
movie:568091,movie,Fractured,2019-09-22,6.766,2982,7.4922
movie:510,movie,One Flew Over the Cuckoo's Nest,1975-11-19,8.407,11681,19.483
movie:284052,movie,Doctor Strange,2016-10-25,7.424,23807,30.1957
movie:13223,movie,Gran Torino,2008-12-12,7.988,11758,10.2196
movie:12,movie,Finding Nemo,2003-05-30,7.82,20878,29.7746
movie:719949,movie,Khuda Haafiz,2020-08-14,6.972,54,1.4195
movie:475430,movie,Artemis Fowl,2020-05-29,5.518,1757,5.4628
tv:86423,tv,Locke & Key,2020-02-07,7.736,1494,18.1568
tv:4607,tv,Lost,2004-09-22,8.0,5274,86.3764
movie:747,movie,Shaun of the Dead,2004-04-09,7.545,9557,11.8237
movie:458305,movie,Vivarium,2019-09-07,6.067,2704,8.4104
movie:401,movie,Garden State,2004-07-28,7.075,2100,3.5622
movie:293167,movie,Kong: Skull Island,2017-03-08,6.558,11306,24.4366
movie:12445,movie,Harry Potter and the Deathly Hallows: Part 2,2011-07-12,8.08,22343,37.0896
movie:363088,movie,Ant-Man and the Wasp,2018-07-04,6.897,14427,23.6541
movie:533642,movie,Child's Play,2019-06-19,5.965,2092,7.5024
movie:137113,movie,Edge of Tomorrow,2014-05-27,7.642,15413,18.5959
movie:767,movie,Harry Potter and the Half-Blood Prince,2009-07-15,7.681,21109,30.0423
movie:275,movie,Fargo,1996-03-08,7.851,9296,14.892
movie:5915,movie,Into the Wild,2007-09-21,7.796,10295,9.5079
tv:79622,tv,Hunters,2020-02-20,7.133,640,20.7063
movie:82,movie,Miami Vice,2006-07-27,6.03,2032,6.8003
movie:8413,movie,Event Horizon,1997-08-15,6.593,3436,11.9908
movie:399361,movie,Triple Frontier,2019-03-06,6.332,3618,8.1693
movie:4922,movie,The Curious Case of Benjamin Button,2008-12-25,7.601,13957,13.4136
movie:274857,movie,King Arthur: Legend of the Sword,2017-05-09,6.558,6162,12.8458
movie:1246,movie,Rocky Balboa,2006-12-20,6.887,3884,10.3751
movie:504608,movie,Rocketman,2019-05-17,7.309,5059,10.9134
movie:8051,movie,Punch-Drunk Love,2002-10-11,7.109,2838,6.9026
movie:423,movie,The Pianist,2002-09-17,8.371,10373,20.0677
movie:426563,movie,Holmes & Watson,2018-12-25,4.301,950,6.7282
movie:2288,movie,Closer,2004-12-03,6.829,3805,6.319
movie:301337,movie,Downsizing,2017-12-22,5.415,4180,8.1596
movie:9473,movie,"South Park: Bigger, Longer & Uncut",1999-06-24,7.284,3022,8.6026
movie:1635,movie,The Island,2005-07-21,6.697,6020,12.0169
movie:324786,movie,Hacksaw Ridge,2016-10-07,8.192,15195,29.8261
movie:38356,movie,Transformers: Dark of the Moon,2011-06-28,6.238,9115,4.0742
movie:1381,movie,The Fountain,2006-11-22,6.903,3191,7.047
movie:446021,movie,Bad Times at the El Royale,2018-10-04,6.842,3952,8.9687
movie:9806,movie,The Incredibles,2004-10-27,7.7,19206,24.7863
movie:472138,movie,Thugs of Hindostan,2018-11-07,5.547,127,2.1126
movie:282035,movie,The Mummy,2017-06-06,5.521,7760,9.74
movie:376867,movie,Moonlight,2016-10-21,7.355,7651,12.3717
movie:407451,movie,A Wrinkle in Time,2018-03-08,5.045,1884,7.2701
movie:100402,movie,Captain America: The Winter Soldier,2014-03-20,7.654,20363,18.6911
movie:161,movie,Ocean's Eleven,2001-12-07,7.466,12807,21.2157
movie:57158,movie,The Hobbit: The Desolation of Smaug,2013-12-11,7.582,14487,19.6968
movie:392044,movie,Murder on the Orient Express,2017-11-03,6.7,10690,13.2905
movie:146233,movie,Prisoners,2013-09-19,8.106,13400,22.4827
movie:263472,movie,Knock Knock,2015-06-26,5.386,3563,14.4143
tv:81356,tv,Sex Education,2019-01-11,8.194,7972,48.1388
movie:1585,movie,It's a Wonderful Life,1946-12-20,8.277,5027,18.0618
movie:460885,movie,Mandy,2018-09-13,6.2,2216,5.9788
movie:8374,movie,The Boondock Saints,1999-01-22,7.241,2772,8.701
movie:7326,movie,Juno,2007-12-05,7.064,7772,8.6648
tv:60735,tv,The Flash,2014-10-07,7.75,11749,96.6029
movie:109428,movie,Evil Dead,2013-04-05,6.658,5312,15.0669
movie:1734,movie,The Mummy Returns,2001-05-04,6.414,7862,16.4801
movie:76757,movie,Jupiter Ascending,2015-02-04,5.472,7217,15.8206
movie:562,movie,Die Hard,1988-07-15,7.815,12548,20.9898
tv:90760,tv,Booo: Sabki Phategi,2019-06-27,8.0,1,1.4381
movie:68724,movie,Elysium,2013-08-07,6.525,9758,11.2109
movie:331482,movie,Little Women,2019-12-25,7.8,6970,14.2175
movie:4247,movie,Scary Movie,2000-07-07,6.427,8085,19.2278
movie:64682,movie,The Great Gatsby,2013-05-09,7.347,13111,14.249
movie:37686,movie,Super 8,2011-06-09,6.784,7234,8.6719
movie:602,movie,Independence Day,1996-07-02,6.915,10664,13.3046
tv:101352,tv,Panchayat,2020-03-05,8.2,148,8.8442
movie:4547,movie,Panic Room,2002-03-29,6.794,5535,9.8656
movie:935,movie,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,8.12,6279,11.1014
movie:9477,movie,King Arthur,2004-07-07,6.3,2988,8.2369
movie:956,movie,Mission: Impossible III,2006-04-25,6.765,7790,14.0968
tv:69478,tv,The Handmaid's Tale,2017-04-26,8.157,3405,69.2683
tv:106872,tv,Bandish Bandits,2020-08-02,7.6,23,4.997
tv:1418,tv,The Big Bang Theory,2007-09-24,7.926,12727,50.1927
movie:6466,movie,Freddy vs. Jason,2003-08-15,6.103,2908,9.8646
movie:2501,movie,The Bourne Identity,2002-06-14,7.485,10314,18.8094
movie:47933,movie,Independence Day: Resurgence,2016-06-22,5.366,6577,12.2321
movie:1970,movie,The Grudge,2004-10-22,5.94,3275,7.9745
movie:10195,movie,Thor,2011-04-21,6.771,22705,28.6816
movie:134,movie,"O Brother, Where Art Thou?",2000-08-30,7.323,4717,11.0189
movie:268,movie,Batman,1989-06-21,7.233,8735,14.7362
movie:429415,movie,Extinction,2018-07-15,6.055,2043,6.4313
movie:69,movie,Walk the Line,2005-09-13,7.5,3193,8.0502
movie:37799,movie,The Social Network,2010-10-01,7.376,13423,16.7508
movie:250551,movie,Gunday,2014-02-14,4.9,115,1.593
tv:80743,tv,Insatiable,2018-08-10,7.749,1710,13.2492
movie:499932,movie,The Devil All the Time,2020-09-11,7.173,3744,10.2226
movie:514847,movie,The Hunt,2020-03-11,6.648,3781,12.4313
movie:584850,movie,Tanhaji: The Unsung Warrior,2020-01-10,6.392,88,1.3137
tv:44217,tv,Vikings,2013-03-03,8.1,7845,99.4082
movie:10193,movie,Toy Story 3,2010-06-16,7.816,16126,31.1403
movie:668435,movie,Thappad,2020-02-27,6.986,74,1.1744
movie:1538,movie,Collateral,2004-08-04,7.248,6433,12.3388
movie:281338,movie,War for the Planet of the Apes,2017-07-11,7.225,9909,15.0217
movie:10138,movie,Iron Man 2,2010-04-28,6.855,22803,35.5257
movie:487558,movie,BlacKkKlansman,2018-08-09,7.487,8223,8.4817
movie:2503,movie,The Bourne Ultimatum,2007-08-03,7.442,8538,16.668
movie:1900,movie,Traffic,2000-12-27,7.086,2479,8.5495
movie:515195,movie,Yesterday,2019-06-26,6.683,4338,7.3861
movie:215,movie,Saw II,2005-10-28,6.607,6019,10.8162
movie:670,movie,Oldboy,2003-11-21,8.236,10129,18.7775
movie:8814,movie,Doom,2005-10-20,5.2,2514,9.5292
tv:115520,tv,Paurashpur,2020-12-30,4.3,3,4.0534
tv:2288,tv,Prison Break,2005-08-29,8.1,6116,105.6837
movie:335988,movie,Transformers: The Last Knight,2017-06-16,6.063,6861,14.5278
movie:12162,movie,The Hurt Locker,2008-10-10,7.251,6318,12.6574
movie:1430,movie,Bowling for Columbine,2002-10-09,7.517,1726,4.3931
movie:347375,movie,Mile 22,2018-08-16,6.266,2504,8.5004
movie:492,movie,Being John Malkovich,1999-10-29,7.422,4915,9.3362
movie:354859,movie,The Promise,2016-12-02,6.839,516,4.385
movie:489,movie,Good Will Hunting,1997-12-05,8.165,14207,23.8598
tv:62286,tv,Fear the Walking Dead,2015-08-23,7.61,5232,31.6337
movie:324552,movie,John Wick: Chapter 2,2017-02-08,7.345,14544,25.3325
movie:587,movie,Big Fish,2003-12-10,7.748,7908,11.4274
movie:773,movie,Little Miss Sunshine,2006-07-26,7.692,8012,8.5377
tv:113361,tv,Bicchoo Ka Khel,2020-11-18,6.4,11,1.4257
movie:9792,movie,The Hills Have Eyes,2006-03-10,6.485,3448,12.202
movie:1771,movie,Captain America: The First Avenger,2011-07-22,7.01,23132,20.0822
movie:2294,movie,Jay and Silent Bob Strike Back,2001-08-22,6.436,1784,6.1827
movie:76203,movie,12 Years a Slave,2013-10-18,7.929,12168,12.0603
movie:9675,movie,Sideways,2004-10-22,7.1,1944,5.4112
movie:399057,movie,The Killing of a Sacred Deer,2017-10-20,7.002,4543,9.2487
movie:166424,movie,Fantastic Four,2015-08-05,4.432,6512,10.7434
movie:353486,movie,Jumanji: Welcome to the Jungle,2017-12-09,6.822,14744,12.4032
movie:454292,movie,Saaho,2019-08-29,5.7,115,2.8563
movie:458594,movie,Peppermint,2018-09-06,6.738,2285,7.8351
movie:433249,movie,IO,2019-01-18,4.984,1498,3.894
tv:62560,tv,Mr. Robot,2015-06-24,8.3,5532,42.1295
movie:2493,movie,The Princess Bride,1987-09-25,7.705,5248,14.0149
movie:13811,movie,Knowing,2009-03-19,6.3,5958,11.576
movie:14160,movie,Up,2009-05-28,7.961,22006,27.5128
movie:49026,movie,The Dark Knight Rises,2012-07-17,7.797,24808,35.0036
movie:201,movie,Star Trek: Nemesis,2002-12-13,6.306,1630,6.6315
movie:786,movie,Almost Famous,2000-09-15,7.503,3198,8.1005
movie:415086,movie,What the Health,2017-03-16,6.789,365,1.3747
movie:612,movie,Munich,2005-12-23,7.129,3069,8.9735
movie:534780,movie,Andhadhun,2018-10-05,7.601,647,3.2873
movie:9920,movie,Ultraviolet,2006-03-03,5.204,1763,5.4631
movie:929,movie,Godzilla,1998-05-20,5.656,4323,12.4748
movie:2108,movie,The Breakfast Club,1985-02-15,7.7,8682,11.7905
movie:30497,movie,The Texas Chain Saw Massacre,1974-10-11,7.296,3922,11.7497
movie:1995,movie,Lara Croft: Tomb Raider,2001-06-15,5.916,6640,12.6554
tv:70785,tv,Anne with an E,2017-03-19,8.7,4980,27.2705
movie:2502,movie,The Bourne Supremacy,2004-07-23,7.335,8342,14.8505
movie:378236,movie,The Emoji Movie,2017-07-23,5.368,3376,11.1409
movie:13885,movie,Sweeney Todd: The Demon Barber of Fleet Street,2007-12-21,7.18,6448,10.7344
movie:35,movie,The Simpsons Movie,2007-07-25,7.023,8685,17.8204
movie:82700,movie,After Earth,2013-05-30,5.179,6952,8.5496
movie:640,movie,Catch Me If You Can,2002-12-16,7.978,17450,21.5213
movie:18,movie,The Fifth Element,1997-05-02,7.59,12057,22.9083
tv:90755,tv,The I-Land,2019-09-12,5.422,321,5.0777
movie:617505,movie,Hubie Halloween,2020-10-07,5.882,1809,5.8718
movie:11618,movie,The Haunting,1999-07-23,5.51,1578,6.8789
tv:46648,tv,True Detective,2014-01-12,8.29,4311,59.6266
movie:600,movie,Full Metal Jacket,1987-06-26,8.118,11683,14.0658
movie:246655,movie,X-Men: Apocalypse,2016-05-18,6.527,14033,31.213
movie:23483,movie,Kick-Ass,2010-03-26,7.124,12579,14.6736
movie:9829,movie,United 93,2006-04-28,7.12,1666,6.4302
movie:277,movie,Underworld,2003-09-19,6.855,6746,11.3946
movie:426,movie,Vertigo,1958-05-28,8.134,6463,12.1598
tv:84661,tv,The Outsider,2020-01-12,7.358,1733,13.2543
tv:62688,tv,Supergirl,2015-10-26,7.269,4445,48.4019
movie:107,movie,Snatch,2000-09-01,7.828,10202,17.3193
movie:514999,movie,Murder Mystery,2019-05-25,6.252,4883,8.8905
movie:120467,movie,The Grand Budapest Hotel,2014-02-26,8.025,16416,19.6462
tv:69050,tv,Riverdale,2017-01-26,8.401,13777,61.0999
movie:2567,movie,The Aviator,2004-12-17,7.217,5971,10.9515
movie:537915,movie,After,2019-04-11,7.105,8558,16.3591
movie:334541,movie,Manchester by the Sea,2016-11-17,7.552,6527,13.153
movie:2048,movie,"I, Robot",2004-07-15,6.97,12917,14.9845
movie:259316,movie,Fantastic Beasts and Where to Find Them,2016-11-16,7.309,19916,20.6338
movie:447200,movie,Skyscraper,2018-07-11,6.306,5432,9.0813
movie:188927,movie,Star Trek Beyond,2016-07-07,6.792,7228,11.9102
movie:567,movie,Rear Window,1954-08-01,8.336,7318,14.7937
movie:418078,movie,It Comes at Night,2017-06-09,5.872,2681,6.6734
movie:787,movie,Mr. & Mrs. Smith,2005-06-07,6.693,11427,18.4456
movie:353491,movie,The Dark Tower,2017-08-03,5.805,5640,11.1157
movie:13363,movie,The Man from Earth,2007-06-10,7.6,3004,7.4263
tv:4613,tv,Band of Brothers,2001-09-09,8.6,4331,30.8503
movie:484247,movie,A Simple Favor,2018-09-13,6.639,4675,7.5037
tv:61664,tv,Sense8,2015-06-05,7.728,1916,17.5575
movie:8698,movie,The League of Extraordinary Gentlemen,2003-07-11,6.015,4487,9.3555
movie:228150,movie,Fury,2014-10-15,7.547,13165,31.0406
movie:168672,movie,American Hustle,2013-12-03,6.852,7872,10.8524
movie:85350,movie,Boyhood,2014-06-05,7.494,5608,7.236
tv:1412,tv,Arrow,2012-10-10,6.837,6459,106.8369
tv:75450,tv,Titans,2018-10-12,7.854,2893,37.3558
tv:57243,tv,Doctor Who,2005-03-26,7.623,3444,99.1753
movie:127585,movie,X-Men: Days of Future Past,2014-05-15,7.5,16570,29.2785
tv:105521,tv,Breathe: Into the Shadows,2020-07-09,7.208,48,3.67
movie:455839,movie,Time Trap,2017-05-19,6.336,1378,6.5916
movie:373449,movie,2.0,2018-11-29,5.838,185,2.5067
movie:447404,movie,Pokémon Detective Pikachu,2019-05-03,6.898,7488,16.9831
movie:2105,movie,American Pie,1999-07-09,6.617,8502,18.8942
tv:72750,tv,Killing Eve,2018-04-08,7.9,1537,23.2584
movie:567609,movie,Ready or Not,2019-08-21,7.095,5823,18.9028
movie:218,movie,The Terminator,1984-10-26,7.7,14993,28.2642
movie:10665,movie,The Strangers,2008-05-29,6.12,2732,6.9125
movie:297,movie,Meet Joe Black,1998-11-12,7.372,5900,15.9337
movie:9533,movie,Red Dragon,2002-10-02,7.0,4827,2.6492
movie:391713,movie,Lady Bird,2017-09-01,7.2,9131,9.918
movie:2787,movie,Pitch Black,2000-02-18,6.87,4929,5.6977
movie:770,movie,Gone with the Wind,1939-12-15,7.9,4456,14.9089
movie:1562,movie,28 Weeks Later,2007-04-26,6.592,5794,12.2912
movie:539537,movie,Fantasy Island,2020-02-12,5.747,2673,7.5536
movie:625568,movie,Unhinged,2020-07-16,6.423,2575,8.1752
movie:522938,movie,Rambo: Last Blood,2019-09-18,6.536,4307,12.0076
movie:1724,movie,The Incredible Hulk,2008-06-12,6.258,13058,35.8389
movie:49529,movie,John Carter,2012-03-07,6.384,6251,13.6749
movie:12155,movie,Alice in Wonderland,2010-03-03,6.6,14999,22.1133
movie:117263,movie,Olympus Has Fallen,2013-03-20,6.416,7176,15.383
tv:19885,tv,Sherlock,2010-07-25,8.507,6644,37.0336
movie:2133,movie,The Perfect Storm,2000-06-29,6.486,2637,8.6661
movie:395841,movie,Hold the Dark,2018-09-22,5.451,1066,4.3405
tv:79352,tv,Sacred Games,2018-07-06,7.781,258,5.4256
movie:44264,movie,True Grit,2010-12-22,7.306,5880,10.1392
tv:456,tv,The Simpsons,1989-12-17,8.022,10962,232.694
tv:63210,tv,Shadowhunters,2016-01-12,7.64,1245,23.5866
movie:1164,movie,Babel,2006-10-26,7.2,4151,10.5005
movie:116,movie,Match Point,2005-10-26,7.36,4450,8.1921
movie:377,movie,A Nightmare on Elm Street,1984-11-09,7.351,5885,21.9259
movie:404368,movie,Ralph Breaks the Internet,2018-11-20,7.154,8236,18.3288
movie:190859,movie,American Sniper,2014-12-25,7.409,13833,14.3115
movie:338762,movie,Bloodshot,2020-03-05,6.672,5335,8.9318
movie:521029,movie,Annabelle Comes Home,2019-06-26,6.401,3906,13.7112
movie:8909,movie,Wanted,2008-06-19,6.528,7743,10.8287
movie:523139,movie,In the Tall Grass,2019-09-20,5.549,2452,7.471
movie:527261,movie,The Silence,2019-05-16,6.027,1729,7.1155
movie:1272,movie,Sunshine,2007-04-05,6.975,4392,10.1466
movie:39538,movie,Contagion,2011-09-08,6.651,6682,11.4514
movie:818,movie,Austin Powers in Goldmember,2002-07-26,6.022,3509,11.0745
movie:57201,movie,The Lone Ranger,2013-07-03,6.131,6254,10.0108
movie:198184,movie,Chappie,2015-03-04,6.791,8626,13.4649
movie:2114,movie,Final Fantasy: The Spirits Within,2001-07-02,6.199,1644,5.4645
movie:75656,movie,Now You See Me,2013-05-29,7.326,17057,17.881
movie:817,movie,Austin Powers: The Spy Who Shagged Me,1999-06-08,6.318,3764,8.6875
movie:458423,movie,Mamma Mia! Here We Go Again,2018-07-18,7.073,3622,9.7992
movie:109414,movie,This Is the End,2013-06-12,6.232,6981,11.1569
movie:2832,movie,Identity,2003-04-25,7.2,4494,14.4325
tv:46952,tv,The Blacklist,2013-09-23,7.634,3692,143.0142
movie:8346,movie,My Big Fat Greek Wedding,2002-04-19,6.495,2336,7.5344
movie:333371,movie,10 Cloverfield Lane,2016-03-10,7.008,8869,14.7589
movie:106,movie,Predator,1987-06-12,7.577,9431,22.1558
movie:524047,movie,Greenland,2020-07-29,7.123,5488,15.1953
movie:137,movie,Groundhog Day,1993-02-11,7.635,9099,15.6794
movie:480530,movie,Creed II,2018-11-21,7.035,5895,12.7389
movie:1934,movie,Shakespeare in Love,1998-12-11,6.826,3265,7.2092
tv:60059,tv,Better Call Saul,2015-02-08,8.7,6799,67.9714
movie:9339,movie,Click,2006-06-23,6.315,7713,12.6576
movie:10590,movie,We Were Soldiers,2002-03-01,7.135,2342,9.1707
movie:605116,movie,Project Power,2020-08-14,6.424,3132,6.0646
movie:242224,movie,The Babadook,2014-05-22,6.537,6529,7.4346
movie:505600,movie,Booksmart,2019-05-24,6.998,2902,7.3942
movie:10008,movie,An American Haunting,2005-05-05,5.5,534,3.3288
movie:762,movie,Monty Python and the Holy Grail,1975-04-03,7.802,6556,10.9055
movie:581859,movie,Da 5 Bloods,2020-06-12,6.42,1192,4.4255
movie:45269,movie,The King's Speech,2010-11-26,7.733,9467,13.6269
movie:511987,movie,Crawl,2019-07-10,6.334,3453,9.1366
movie:157350,movie,Divergent,2014-03-14,6.901,13668,15.6677
movie:7555,movie,Rambo,2008-01-24,6.703,4374,12.4195
movie:9509,movie,Man on Fire,2004-04-23,7.465,5837,15.439
tv:67683,tv,Travelers,2016-10-17,7.596,890,21.8254
tv:94305,tv,The Walking Dead: World Beyond,2020-10-04,7.327,1224,10.3104
movie:793,movie,Blue Velvet,1986-09-19,7.607,3923,10.0915
movie:516486,movie,Greyhound,2020-07-09,7.415,3427,13.9328
movie:2062,movie,Ratatouille,2007-06-28,7.846,18845,27.0587
tv:1425,tv,House of Cards,2013-02-01,8.008,3265,38.3063
movie:448119,movie,Dolittle,2020-01-02,6.573,3941,11.1277
movie:27578,movie,The Expendables,2010-08-07,6.25,8431,16.8066
movie:438799,movie,Overlord,2018-11-01,6.73,3212,7.7399
movie:20526,movie,TRON: Legacy,2010-12-14,6.546,8099,12.7782
movie:796,movie,Cruel Intentions,1999-03-05,6.822,3661,10.9944
movie:341013,movie,Atomic Blonde,2017-07-26,6.438,6738,11.4375
movie:4234,movie,Scream 3,2000-02-04,6.008,4156,9.6856
movie:396535,movie,Train to Busan,2016-07-20,7.754,8644,23.0744
tv:61662,tv,Schitt's Creek,2015-01-13,7.783,734,37.8189
movie:535167,movie,The Wandering Earth,2019-02-05,6.633,1196,8.7148
movie:268896,movie,Pacific Rim: Uprising,2018-03-21,6.122,5457,16.0732
movie:23437,movie,A Nightmare on Elm Street,2010-04-30,5.52,2969,11.4378
tv:1437,tv,Firefly,2002-09-20,8.343,2475,22.9371
movie:782,movie,Gattaca,1997-07-09,7.57,7094,12.8728
movie:249660,movie,God's Not Dead,2014-03-21,5.966,972,3.1985
movie:7451,movie,xXx,2002-08-09,5.989,5008,16.5738
movie:16871,movie,Drag Me to Hell,2009-05-27,6.486,4190,9.1168
